,Year,Month,First Day of Weekend,Rank,Film,Country of Origin,Weekend Gross,Distributor,% change on last week,Weeks on release,Number of cinemas,Site average,Total Gross to date
14444,2022,06,24,26,Faya Dayi,USA/Qat,4676,MUBI,-,1,6,779,4676
14445,2022,06,24,31,Television,Ind,3280,Seven Colours,-,1,15,219,3280
14446,2022,06,24,39,"Moon, 66 Questions",Grc/Fra,1827,Modern Films,-,1,7,261,1827
14447,2022,06,24,47,Theo And The Metamorphosis,Fra/Che,563,Sovereign Film Distribution,-,1,4,141,563
14448,2022,06,24,48,Cannon Arm & The Arcade Quest,Dnk,82,Wildcard,-,1,5,16,82
14449,2022,07,01,1,Minions: The Rise Of Gru,USA,10424758,Universal,-,1,631,16521,10424758
14450,2022,07,01,2,Elvis,USA/Aus,2963292,Warner Bros,-0.26735779,2,762,3889,10197943
14451,2022,07,01,3,Top Gun: Maverick,USA,2661080,Paramount,-0.21196661,6,689,3862,68002221
14452,2022,07,01,4,Jurassic World: Dominion,UK/USA,1823314,Universal,-0.4668545,4,634,2876,30414812
14453,2022,07,01,5,Lightyear,USA,864035,Disney,-0.62300111,3,666,1297,8515725
14454,2022,07,01,6,The Black Phone,USA,576251,Universal,-0.58371458,2,488,1181,2637337
14455,2022,07,01,7,"Good Luck To You, Leo Grande",UK/USA,69431,Lionsgate,-0.41272151,3,226,307,747250
14456,2022,07,01,8,Jug Jugg Jeeyo,Ind,64338,Moviegoers,-0.60685855,2,58,1109,307141
14457,2022,07,01,9,Everything Everywhere All At Once,USA,57549,A24,-0.2056948,8,95,606,4995279
14458,2022,07,01,10,Nitram,Aus,41909,Picture House Entertainment,-,1,59,710,41909
14459,2022,07,01,11,Eric Ravilious: Drawn To War,UK,30266,Dartmouth Films,-,1,20,1513,30266
14460,2022,07,01,12,Rocketry,Ind/Geo/Are,23833,Yash Raj,-,1,49,486,23833
14461,2022,07,01,13,Sonic The Hedgehog 2,USA/Jpn,21900,Paramount,-0.66434219,14,236,93,26723864
14462,2022,07,01,14,The Bad Guys,USA,19675,Universal,-0.6080365,14,214,92,13378499
14463,2022,07,01,15,Doctor Strange In The Multiverse Of Madness,UK/USA,17781,Disney,-0.6426217,9,96,185,42063605
14464,2022,07,01,17,The Railway Children (Re: 2022),UK,14471,StudioCanal,-,1,285,51,14471
14465,2022,07,01,20,The Princess,UK/USA/Deu,10957,Altitude,-,1,24,457,10957
14466,2022,07,01,21,Downton Abbey: A New Era,UK/USA,10133,Universal,-0.50652688,10,99,102,14894086
14467,2022,07,01,24,For Your Eyes Only (Re: 2022),UK,7631,Park Circus,-,14,104,73,7631
14468,2022,07,01,25,Men,UK/USA,7292,Entertainment,-0.07766253,5,68,107,989688
14469,2022,07,01,26,Antarctica 3D,UK/Can/USA,6074,Independent,-0.0689708,58,2,3037,811999
14470,2022,07,01,28,Clifford The Big Red Dog,UK/USA,4317,eOne Films,-,30,99,44,10045002
14471,2022,07,01,37,Hey Duggee At The Cinema!,UK,1822,Vue Entertainment,-0.38048283,4,53,34,17146
14472,2022,07,01,38,All My Friends Hate Me,UK,1816,BFI,-0.51051213,4,19,96,97847
14473,2022,07,01,41,The Road Dance,UK/USA,1559,Parkland Entertainment,0.37964602,7,2,780,138804
14474,2022,07,01,43,The Gruffalo/The Snail And The Whale,UK,1492,Magic Light Pictures (UK),-0.65914521,35,45,33,81565
14475,2022,07,01,46,Thomas & Friends: Sodor's Legend of the Lost Treasure,UK,1272,National Amusements UK,-0.43865843,364,16,80,601843
14476,2022,07,01,47,Benediction,UK,1266,Vertigo,-0.35506877,7,3,422,347774
14477,2022,07,01,48,Operation Mincemeat,UK/USA,1246,Warner Bros,-0.73651935,12,4,312,5283905
14478,2022,07,01,50,Get Carter (4K Restoration),UK,1021,BFI,0.29568528,6,7,146,49924
14479,2022,07,01,53,Straight Line Crazy - NT Live 2022 (Theatre),UK,690,National Theatre,-0.15337423,7,1,690,339011
14480,2022,07,01,54,Wayfinder,UK,427,Verve,-,1,3,142,427
14481,2022,07,01,16,Khao Piyo Aish Karo,Ind,15129,Rising Star Entertainment,-,1,17,890,15129
14482,2022,07,01,19,Pompo: The Cinephile,Jpn,11476,Anime,-,1,13,883,11476
14483,2022,07,01,22,Rashtra Kavach OM,Ind/Ita,7859,Zee Studios,-,1,30,262,7859
14484,2022,07,01,27,Yaanai,Ind,5342,DG Tech,-,1,9,594,5342
14485,2022,07,01,29,Pakka Commercial,Ind,4241,DG Tech,-,1,8,530,4241
14486,2022,07,01,33,Aparajito,Ind,2441,Bollywood Films,-,1,9,271,2441
14487,2022,07,01,40,Lover,Ind,1612,B4U Movies,-,1,12,134,1612
14488,2022,07,01,42,Tigers,Ind/Fra,1502,Studio Soho Distribution,-,1,9,167,1502
14489,2022,07,01,51,Alice In The Cities (Re: 2022),Deu,749,Curzon,-,1,5,150,749
14490,2022,07,01,52,Buena Vista Social Club (Re: 2022),Deu/USA/Cub/UK/Fra,737,Curzon,-,1,3,246,737
14491,2022,07,01,55,Kings Of The Road (Re: 2022),Deu,235,Curzon,-,1,2,118,235
14492,2022,07,08,1,Thor: Love And Thunder,USA/Aus,12283719,Disney,-,1,692,17751,12283719
14493,2022,07,08,2,Minions: The Rise Of Gru,USA,4327537,Universal,-0.58512751,2,654,6617,18491693
14494,2022,07,08,3,Elvis,USA/Aus,1325853,Warner Bros,-0.55275826,3,733,1809,13802061
14495,2022,07,08,4,Top Gun: Maverick,USA,1002495,Paramount,-0.62443792,7,646,1552,70636853
14496,2022,07,08,5,Jurassic World: Dominion,UK/USA,560166,Universal,-0.6939258,5,538,1041,31739573
14497,2022,07,08,6,Lightyear,USA,227445,Disney,-0.73743852,4,593,384,9029205
14498,2022,07,08,7,The Black Phone,USA,207588,Universal,-0.63986926,3,360,577,3237311
14499,2022,07,08,8,London Nahi Jaunga,Pak,92117,Rising Star Entertainment,-,1,61,1510,92117
14500,2022,07,08,9,Brian & Charles,UK,71890,Universal,-,1,143,503,71890
14501,2022,07,08,10,Dr. Who: Classic Movie Double Bill,UK,64730,StudioCanal,-,1,326,199,64730
14502,2022,07,08,11,"Good Luck To You, Leo Grande",UK/USA,27580,Lionsgate,-0.60770927,4,115,240,858061
14503,2022,07,08,12,Everything Everywhere All At Once,USA,19843,A24,-0.66073383,9,42,472,5064067
14504,2022,07,08,13,Jug Jugg Jeeyo,Ind,15283,Moviegoers,-0.76246019,3,31,493,349343
14505,2022,07,08,14,Quaid-E-Azam Zindabad,Pak,14448,Seven Colours,-,1,40,361,14448
14506,2022,07,08,15,Sohreyan Da Pind Aa Gaya,Ind,14064,Zee Studios,-,1,16,879,14064
14507,2022,07,08,19,Eric Ravilious: Drawn To War,UK,13202,Dartmouth Films,-0.56380096,2,31,426,97241
14508,2022,07,08,20,Octopussy (Re: 2022),UK/USA,6449,Park Circus,-,15,99,65,6542
14509,2022,07,08,22,Antarctica 3D,UK/Can/USA,5636,Independent,-0.07226932,59,2,2818,824208
14510,2022,07,08,29,Withnail & I (Re: 2014),UK/Can,2054,Arrow Films,-,406,1,2054,128802
14511,2022,07,08,31,Downton Abbey: A New Era,UK/USA,1802,Universal,-0.8323122,11,15,120,14925950
14512,2022,07,08,32,Men,UK/USA,1706,Entertainment,-0.76700355,6,3,569,997146
14513,2022,07,08,33,Operation Mincemeat,UK/USA,1703,Warner Bros,0.36677368,13,4,426,5289060
14514,2022,07,08,34,All My Friends Hate Me,UK,1545,BFI,-0.14922907,5,9,172,100441
14515,2022,07,08,36,Hey Duggee At The Cinema!,UK,1193,Vue Entertainment,-0.34522503,5,42,28,19533
14516,2022,07,08,38,The Gruffalo/The Snail And The Whale,UK,153,Magic Light Pictures (UK),-0.89775861,36,6,25,82265
14517,2022,07,08,39,Exhibition On Screen: Frida Kahlo 2020 (Exhibition),UK,86,Seventh Art Production,-,91,1,86,70117
14518,2022,07,08,18,Shareek 2,Ind,13373,White Hill Studios,-,1,40,334,13373
14519,2022,07,08,27,Ithaka,Aus/UK,2934,Dartmouth Films,-,1,5,587,2934
14520,2022,07,08,28,Futura,Italy,2840,Modern Films,-,1,9,316,2840
14521,2022,07,15,1,Thor: Love And Thunder,USA/Aus,4063773,Disney,-0.66929859,2,701,5797,20887379
14522,2022,07,15,2,Minions: The Rise Of Gru,USA,2663816,Universal,-0.38464168,3,682,3906,23130282
14523,2022,07,15,3,Elvis,USA/Aus,1003820,Warner Bros,-0.2483443,4,710,1414,16156229
14524,2022,07,15,4,Top Gun: Maverick,USA,810638,Paramount,-0.19346163,8,627,1293,72310085
14525,2022,07,15,5,Jurassic World: Dominion,UK/USA,383502,Universal,-0.31822284,6,489,784,32494111
14526,2022,07,15,6,The Railway Children Return,UK,365481,StudioCanal,-,1,623,587,365481
14527,2022,07,15,7,Lightyear,USA,162009,Disney,-0.29738528,5,539,301,9327124
14528,2022,07,15,8,The Black Phone,USA,149164,Universal,-0.2806867,4,280,533,3571590
14529,2022,07,15,9,London Nahi Jaunga,Pak,66359,Rising Star Entertainment,-0.279429,2,37,1793,240140
14530,2022,07,15,10,Kaduva,Ind,47354,RFT Films,4734.43758304,2,69,686,47364
14531,2022,07,15,11,Brian & Charles,UK,27215,Universal,-0.62143553,2,102,267,156161
14532,2022,07,15,12,The Warriorr,Ind,25850,Dreamz Entertainment,-,1,65,398,25850
14533,2022,07,15,13,Everything Everywhere All At Once,USA,22625,A24,0.13277925,10,45,503,5110743
14534,2022,07,15,14,"Good Luck To You, Leo Grande",UK/USA,21217,Lionsgate,-0.31236428,5,80,265,930830
14535,2022,07,15,15,The Bad Guys,USA,19296,Universal,0.38174006,16,276,70,13431955
14536,2022,07,15,18,McEnroe,UK/USA,10675,Dogwoof,-,1,40,267,10675
14537,2022,07,15,19,Eric Ravilious: Drawn To War,UK,10038,Dartmouth Films,-0.24412651,3,33,304,137614
14538,2022,07,15,21,A View To A Kill (Re: 2022),UK,8065,Park Circus,-,16,98,82,8065
14539,2022,07,15,22,Antarctica 3D,UK/Can/USA,6801,Independent,0.20681395,60,2,3401,837628
14540,2022,07,15,25,Laurent Garnier: Off The Record,UK,6459,Doc'N Roll Films,-,1,17,380,6459
14541,2022,07,15,36,Dr. Who: Classic Movie Double Bill,UK,1783,StudioCanal,-0.97262566,2,5,357,79117
14542,2022,07,15,37,Men,UK/USA,1780,Entertainment,-0.05720339,7,6,297,1002446
14543,2022,07,15,38,Downton Abbey: A New Era,UK/USA,1601,Universal,-0.16098878,12,6,267,14937780
14544,2022,07,15,39,Superworm/Zog,UK,1566,Magic Light Pictures (UK),-,23,16,98,166262
14545,2022,07,15,48,All My Friends Hate Me,UK,1010,BFI,-0.34627832,6,4,253,103402
14546,2022,07,15,50,Donna,UK,595,Bohemia Media,-,1,5,119,595
14547,2022,07,15,51,Explorer (Documentary + Q&A),UK/USA,580,Piece of Magic,-0.79031092,2,8,73,20832
14548,2022,07,15,52,Hey Duggee At The Cinema!,UK,570,Vue Entertainment,-0.52221291,6,26,22,21228
14549,2022,07,15,53,Mick Fleetwood & Friends (Concert),UK,311,CinemaLive,-,46,1,311,97449
14550,2022,07,15,54,The Gruffalo/The Snail And The Whale,UK,207,Magic Light Pictures (UK),0.35561673,37,7,30,82524
14551,2022,07,15,16,The Good Boss,Esp,18761,Curzon,-,1,31,605,18761
14552,2022,07,15,23,A Chiara,Ita/Fra,6699,MUBI,-,1,16,419,6699
14553,2022,07,15,24,Bajre Di Sitta,Ind,6561,RFT Films,-,1,18,365,6561
14554,2022,07,15,27,HIT - The First Case,Ind,3889,DG Tech,-,1,11,354,3889
14555,2022,07,15,35,Shabaash Mithu,Ind,2329,Hamsini Entertainment,-,1,17,137,2329
14556,2022,07,15,49,The Day The Music Died,USA,664,National Amusements UK,-,1,12,55,664
14557,2022,07,22,1,Minions: The Rise Of Gru,USA,3086374,Universal,0.15313331,4,708,4359,28218622
14558,2022,07,22,2,Thor: Love And Thunder,USA/Aus,3052799,Disney,-0.25223927,3,704,4336,26485918
14559,2022,07,22,3,Where The Crawdads Sing,USA,1395704,Sony Pictures,-,1,684,2041,1395704
14560,2022,07,22,4,Elvis,USA/Aus,1236783,Warner Bros,0.22321464,5,676,1830,18452065
14561,2022,07,22,5,Top Gun: Maverick,USA,1095131,Paramount,0.34400761,9,603,1816,74184350
14562,2022,07,22,6,Prima Facie – NT Live 2022 (Theatre),UK,447014,National Theatre,-,2,347,1288,1837876
14563,2022,07,22,7,Jurassic World: Dominion,UK/USA,435903,Universal,0.11508098,7,462,944,33241615
14564,2022,07,22,8,The Railway Children Return,UK,313775,StudioCanal,-0.1451344,2,652,481,1141269
14565,2022,07,22,9,Lightyear,USA,216574,Disney,0.30042533,6,542,400,9678885
14566,2022,07,22,10,The Black Phone,USA,175618,Universal,0.16657146,5,236,744,3861681
14567,2022,07,22,11,Shamshera,Ind,47903,Yash Raj,-,1,61,785,47903
14568,2022,07,22,12,London Nahi Jaunga,Pak,47154,Rising Star Entertainment,-0.28941261,3,33,1429,318374
14569,2022,07,22,13,The Bad Guys,USA,32449,Universal,0.66953077,17,290,112,13478928
14570,2022,07,22,14,Malayankunju,Ind,26322,DG Tech,-,1,31,849,26322
14571,2022,07,22,15,Everything Everywhere All At Once,USA,25473,A24,0.11381723,11,41,621,5159830
14572,2022,07,22,16,Brian & Charles,UK,23710,Universal,-0.12779576,3,74,320,208623
14573,2022,07,22,19,"Good Luck To You, Leo Grande",UK/USA,16878,Lionsgate,-0.2074568,6,51,331,982250
14574,2022,07,22,24,The Living Daylights (Re: 2022),UK,10707,Park Circus,-,17,100,107,10839
14575,2022,07,22,28,Chicken Run,UK/USA,9195,Pathe Distribution,-,1152,89,103,29356701
14576,2022,07,22,29,She Will,UK,7295,Vertigo,-,1,15,486,7295
14577,2022,07,22,30,Antarctica 3D,UK/Can/USA,6610,Independent,-0.02815762,61,2,3305,852202
14578,2022,07,22,33,Eric Ravilious: Drawn To War,UK,4807,Dartmouth Films,-0.56701495,4,13,370,164514
14579,2022,07,22,36,Superworm/Zog,UK,3728,Magic Light Pictures (UK),1.38058748,24,16,233,171363
14580,2022,07,22,42,McEnroe,UK/USA,1851,Dogwoof,-0.82875382,2,16,116,23667
14581,2022,07,22,43,The Pirates! In An Adventure With Scientists,UK/USA,1550,Sony Pictures,-,539,25,62,16864509
14582,2022,07,22,47,Harry Potter & The Deathly Hallows: Part 2,UK/USA,1239,Warner Bros,-,576,1,1239,73144430
14583,2022,07,22,48,Walking On Sunshine,UK,1049,Vertigo,-,422,1,1049,1261744
14584,2022,07,22,50,Hey Duggee At The Cinema!,UK,721,Vue Entertainment,0.20770519,7,25,29,21356
14585,2022,07,22,52,The Gruffalo/The Snail And The Whale,UK,255,Magic Light Pictures (UK),0.23220847,38,8,32,82581
14586,2022,07,22,53,Explorer (Documentary + Q&A),UK/USA,195,Piece of Magic,-0.6637931,3,2,98,22279
14587,2022,07,22,18,Thank You,Ind,20570,DG Tech,-,1,32,643,20570
14588,2022,07,22,25,Kurt Vonnegut: Unstuck In Time,USA,9890,Altitude,-,1,25,396,9890
14589,2022,07,22,27,Notre Dame On Fire,Fra/Ita,9278,Warner Bros,-,1,72,129,9278
14590,2022,07,22,31,Mahanagar (The Big City) (Re: 2022),Ind,6038,BFI,-,1,8,755,6038
14591,2022,07,22,34,Robust,Fra/Bel,4643,606 Distribution,-,1,14,332,4643
14592,2022,07,22,51,Tootu Madike,Ind,671,Moviegoers,-,1,9,75,671
14593,2022,07,29,1,DC League Of Super-Pets,USA,2694626,Warner Bros,-,1,665,4052,2694626
14594,2022,07,29,2,Minions: The Rise Of Gru,USA,1992011,Universal,-0.35533562,5,704,2830,33515009
14595,2022,07,29,3,Thor: Love And Thunder,USA/Aus,1908179,Disney,-0.37549002,4,690,2765,30832102
14596,2022,07,29,4,Elvis,USA/Aus,1102167,Warner Bros,-0.1218043,6,660,1670,20865626
14597,2022,07,29,5,Top Gun: Maverick,USA,981129,Paramount,-0.10469413,10,597,1643,76155349
14598,2022,07,29,6,Where The Crawdads Sing,USA,855842,Sony Pictures,-0.38724036,2,703,1217,3767061
14599,2022,07,29,7,Dirty Dancing (Secret Cinema 2022),USA,565780,Lionsgate,-0.09597177,4,1,565780,2397073
14600,2022,07,29,8,Jurassic World: Dominion,UK/USA,288009,Universal,-0.34126913,8,401,718,33954059
14601,2022,07,29,9,Prima Facie – NT Live 2022 (Theatre),UK,248182,National Theatre,-0.45846541,3,243,1021,2544143
14602,2022,07,29,10,The Railway Children Return,UK,190167,StudioCanal,-0.39526815,3,572,332,1821313
14603,2022,07,29,11,The Black Phone,USA,139763,Universal,-0.20466289,6,201,695,4159065
14604,2022,07,29,12,Ek Villain Returns,Ind,128494,DG Tech,-,1,44,2920,128494
14605,2022,07,29,13,Lightyear,USA,90885,Disney,-0.58855295,7,437,208,10052286
14606,2022,07,29,14,Joyride,Irl/UK,59824,Vertigo,-,1,252,237,64824
14607,2022,07,29,15,Fire Of Love,USA/Can,59803,Dogwoof,-,1,66,906,59803
14608,2022,07,29,24,"Good Luck To You, Leo Grande",UK/USA,12522,Lionsgate,-0.25808745,7,55,228,1018303
14609,2022,07,29,26,Brian & Charles,UK,10973,Universal,-0.53954933,4,45,244,252832
14610,2022,07,29,27,Licence To Kill (Re: 2022),UK/USA,9667,Park Circus,201.58860917,18,99,98,9795
14611,2022,07,29,31,Antarctica 3D,UK/Can/USA,7022,Independent,0.06241017,62,2,3511,868717
14612,2022,07,29,34,Eric Ravilious: Drawn To War,UK,4763,Dartmouth Films,-0.00915332,5,12,397,189212
14613,2022,07,29,35,Wallace And Gromit: The Curse Of The Were-Rabbit (Re: 2022),UK/USA,4344,Park Circus,433.40911341,13,76,57,4459
14614,2022,07,29,40,The Gruffalo/The Snail And The Whale,UK,3484,Magic Light Pictures (UK),12.82095117,39,60,58,86822
14615,2022,07,29,41,Superworm/Zog,UK,3379,Magic Light Pictures (UK),-0.09361588,25,16,211,176300
14616,2022,07,29,42,McEnroe,UK/USA,3187,Dogwoof,0.72177202,3,14,228,32216
14617,2022,07,29,52,Downton Abbey: A New Era,UK/USA,1864,Universal,0.75576046,14,7,266,15024203
14618,2022,07,29,16,Hit The Road,Irn,54390,Picture House Entertainment,-,1,37,1470,54390
14619,2022,07,29,17,Chhalla Mud Ke Nahi Aaya,Ind,48464,Rhythm Boyz Entertainment,-,1,30,1615,48464
14620,2022,07,29,21,The Deer King,Jpn,25527,Anime,-,1,13,1964,25527
14621,2022,07,29,22,"Paris, Texas (Re: 2022)",Deu/Fra/UK,21750,Curzon,-,1,35,621,21750
14622,2022,07,29,23,Vikrant Rona,Ind,14674,Dreamz Entertainment,-,1,29,506,14674
14623,2022,07,29,25,Bahebek (I Love You),Egy,12099,,-,1,13,931,12099
14624,2022,07,29,29,Mahaveeryar,Ind,7791,DG Tech,-,1,27,289,7791
14625,2022,07,29,48,Vikrant Rona (Ireland),Ind,2477,Akshaya Traders,-,1,3,826,2477
14626,2022,07,29,51,The Legend,Ind,2414,DG Tech,-,1,12,201,2414
14627,2022,07,29,63,Prem Prakaran,Ind,792,Red Lotus Events,-,1,7,113,792
14628,2022,08,05,1,Bullet Train,USA/Jpn,2858197,Sony Pictures,-,1,669,4272,2858197
14629,2022,08,05,2,DC League Of Super-Pets,USA,1230422,Warner Bros,-0.54109352,2,681,1807,6226759
14630,2022,08,05,3,Minions: The Rise Of Gru,USA,1110963,Universal,-0.44393073,6,692,1605,36707089
14631,2022,08,05,4,Thor: Love And Thunder,USA/Aus,938257,Disney,-0.50979463,5,635,1478,33270408
14632,2022,08,05,5,Elvis,USA/Aus,737845,Warner Bros,-0.33595297,7,634,1164,22690051
14633,2022,08,05,6,Top Gun: Maverick,USA,609409,Paramount,-0.38002918,11,587,1038,77573881
14634,2022,08,05,7,Where The Crawdads Sing,USA,501947,Sony Pictures,-0.41407467,3,649,773,5306310
14635,2022,08,05,8,Westlife: Live From Wembley Stadium,UK,468215,CinemaLive,-,1,528,887,468215
14636,2022,08,05,9,Prima Facie – NT Live 2022 (Theatre),UK,148667,National Theatre,-0.40273149,4,163,912,3131620
14637,2022,08,05,10,Jurassic World: Dominion,UK/USA,137132,Universal,-0.52509868,9,354,387,34339108
14638,2022,08,05,11,The Railway Children Return,UK,99123,StudioCanal,-0.48262147,4,450,220,2219375
14639,2022,08,05,12,The Black Phone,USA,88899,Universal,-0.36573202,7,200,444,4352859
14640,2022,08,05,13,Ek Villain Returns,Ind,71701,DG Tech,-0.44198682,2,26,2758,303458
14641,2022,08,05,14,Sita Ramam,Ind,35404,DG Tech,-,1,22,1609,35404
14642,2022,08,05,15,Lightyear,USA,32126,Disney,-0.6706591,8,320,100,10194115
14643,2022,08,05,22,GoldenEye (Re: 2022),UK/USA,16800,Park Circus,125.31701256,19,137,123,17864
14644,2022,08,05,24,Jind Mahi,UK/Ind,15837,White Hill Studios,-,1,20,792,15837
14645,2022,08,05,29,Antarctica 3D,UK/Can/USA,7003,Independent,-0.00277699,63,2,3501,887238
14646,2022,08,05,31,Chicken Run (Re: 2022),UK/USA,6382,Park Circus,226.9359083,14,116,55,25703
14647,2022,08,05,32,Eric Ravilious: Drawn To War,UK,6023,Dartmouth Films,0.26453916,6,16,376,206285
14648,2022,08,05,33,Brian & Charles,UK,5296,Universal,-0.53975841,5,40,132,276827
14649,2022,08,05,35,"Good Luck To You, Leo Grande",UK/USA,4183,Lionsgate,-0.67663884,8,25,167,1036332
14650,2022,08,05,39,The Pirates! Band Of Misfits (Re: 2022),UK/USA,2591,Park Circus,-,14,63,41,6283
14651,2022,08,05,40,Maisie,UK,2430,Bohemia Media,-,1,8,304,2430
14652,2022,08,05,42,Superworm/The Gruffalo,UK,2339,Magic Light Pictures (UK),-,26,16,146,60717
14653,2022,08,05,44,The French Dispatch,UK/USA,2285,Disney,-,42,1,2285,4167060
14654,2022,08,05,52,Fadia's Tree,UK/Pse/Lbn,1660,Verve,-,1,10,166,1660
14655,2022,08,05,53,Zog/Zog And The Flying Doctors,UK,1569,Magic Light Pictures (UK),-,39,41,38,11816
14656,2022,08,05,63,McEnroe,UK/USA,995,Dogwoof,-0.68779416,4,7,142,39123
14657,2022,08,05,72,Downton Abbey: A New Era,UK/USA,393,Universal,-0.80189305,15,3,131,14957000
14658,2022,08,05,74,The Railway Children (Re: 2022),UK,346,StudioCanal,33.6,6,1,346,17547
14659,2022,08,05,76,Give Them Wings,UK,297,Bulldog Film Distribution,-,2,1,297,297
14660,2022,08,05,78,Hey Duggee At The Cinema!,UK,251,Vue Entertainment,-0.498,9,8,31,24305
14661,2022,08,05,81,Casino Royale (Re: 2022),UK/USA,217,Park Circus,-,19,2,109,341
14662,2022,08,05,82,She Will,UK,210,Vertigo,-0.71774194,3,2,105,17519
14663,2022,08,05,84,Explorer (Documentary + Q&A),UK/USA,189,Piece of Magic,-,5,1,189,24202
14664,2022,08,05,86,Dr. Who: Classic Movie Double Bill,UK,170,StudioCanal,-0.56632653,5,1,170,80463
14665,2022,08,05,89,Benediction,UK,93,Vertigo,-,12,1,93,357121
14666,2022,08,05,92,Wallace And Gromit: The Curse Of The Were-Rabbit (Re: 2022),UK/USA,74,Park Circus,-0.98294676,14,3,25,9128
14667,2022,08,05,94,Shaun The Sheep (Re: 2022),UK,60,Park Circus,-0.93428258,14,2,30,1679
14668,2022,08,05,95,Fantastic Beasts: The Secrets Of Dumbledore,UK/USA,58,Warner Bros,-,18,1,58,20923347
14669,2022,08,05,96,Skyfall (Re: 2022),UK/USA,55,Park Circus,-,19,1,55,55
14670,2022,08,05,99,The Gruffalo/The Snail And The Whale,UK,22,Magic Light Pictures (UK),-0.99379233,40,1,22,90217
14671,2022,08,05,100,Wayfinder,UK,20,Verve,-,6,1,20,2425
14672,2022,08,05,101,Doctor Strange In The Multiverse Of Madness,UK/USA,8,Disney,-0.66666667,14,1,8,42082090
14673,2022,08,05,16,Bimbisara,Ind,29689,Dreamz Entertainment,-,1,34,873,29689
14674,2022,08,05,25,The Harder They Come (Re: 2022),Jam,11357,BFI,-,1,28,406,11357
14675,2022,08,05,45,Poikkal Kuthirai,Ind,2254,Big Films,-,1,28,80,2254
14676,2022,08,05,65,Sita Ramam (Ireland),Ind,918,Akshaya Traders,-,1,2,459,918
14677,2022,08,12,1,Nope,USA,1859338,Universal,-,1,676,2750,1859338
14678,2022,08,12,2,Bullet Train,USA/Jpn,909264,Sony Pictures,-0.68194396,2,677,1343,5062175
